Number of elem 23380 
Number of local values per element 3 
0;0;-5.877916e-04;-1.379899e-04;-5.589887e-03;
0;1;-2.632017e-04;-2.031716e-04;-5.581672e-03;
0;2;-2.572072e-04;-1.477975e-04;-6.456895e-03;
1;0;-1.751010e-04;1.005659e-04;-4.231094e-03;
1;1;-1.528233e-04;6.574338e-05;-2.908122e-03;
1;2;-1.776878e-04;7.923815e-05;-4.554174e-03;
2;0;5.573011e-14;-2.735500e-14;1.119316e-12;
2;1;1.342216e-13;-3.333225e-14;2.568256e-12;
2;2;1.848192e-14;7.327094e-16;1.852601e-13;
3;0;7.897315e-05;5.447321e-04;-9.937000e-03;
3;1;1.544251e-04;7.430742e-04;-1.226149e-02;
3;2;-1.447319e-04;1.587542e-04;-6.871317e-03;
4;0;5.369541e-14;-2.466291e-14;1.063402e-12;
4;1;-1.147711e-14;-2.376256e-14;-3.477610e-14;
4;2;9.991287e-14;-8.653997e-14;2.466026e-12;
5;0;8.712608e-05;5.730936e-04;-1.022055e-02;
5;1;1.275478e-04;5.737220e-04;-1.301612e-02;
5;2;1.974664e-04;7.495690e-04;-1.291892e-02;
6;0;-2.369102e-04;-1.633467e-04;6.851691e-03;
6;1;-2.712126e-04;-2.290003e-04;7.384584e-03;
6;2;-2.602998e-04;-3.065843e-04;7.393890e-03;
7;0;-2.310080e-04;1.521663e-05;-4.460736e-03;
7;1;-4.258847e-04;-1.293011e-04;-4.945111e-03;
7;2;-3.662728e-04;-9.670392e-05;-5.635062e-03;
8;0;-1.479365e-03;-6.448111e-04;-6.048320e-03;
8;1;1.170954e-03;3.723928e-04;5.253043e-03;
8;2;-1.785501e-03;-8.232906e-04;-7.326859e-03;
9;0;-1.055293e-04;-3.800703e-04;1.199265e-02;
9;1;1.071962e-04;-8.714540e-05;3.612506e-03;
9;2;1.318647e-04;-1.235216e-04;3.093370e-03;
10;0;5.775281e-04;-2.445947e-05;-1.400046e-02;
10;1;6.641041e-04;2.329006e-04;-1.485144e-02;
10;2;4.258073e-04;2.080627e-04;-1.153912e-02;
11;0;-1.904032e-04;1.095645e-04;-6.716922e-03;
11;1;-1.344660e-04;6.403687e-05;-6.347793e-03;
11;2;-1.523350e-04;7.026694e-05;-6.241055e-03;
12;0;-2.442519e-04;-1.703146e-04;6.861531e-03;
12;1;-2.631190e-04;-2.841761e-04;7.380317e-03;
12;2;-2.318123e-04;-2.173656e-04;6.576979e-03;
13;0;2.224517e-04;-2.063779e-04;-5.966750e-03;
13;1;2.825504e-04;-9.500641e-05;-3.234969e-03;
13;2;3.057087e-04;-1.267170e-04;-4.874494e-03;
14;0;-1.643019e-04;1.699735e-04;-1.758592e-03;
14;1;-1.364387e-04;3.136849e-04;-1.458249e-03;
14;2;-1.203798e-04;2.894090e-04;-1.505065e-03;
15;0;3.163534e-04;1.450843e-04;-4.607498e-03;
15;1;1.992032e-04;2.588078e-04;-7.396606e-03;
15;2;1.183620e-04;2.575605e-04;-7.459912e-03;
16;0;1.544485e-04;-2.150682e-04;7.755824e-03;
16;1;1.292689e-04;-2.178962e-04;7.341524e-03;
16;2;1.671536e-04;-2.745328e-04;8.953508e-03;
17;0;3.030648e-04;1.343123e-04;-4.468242e-03;
17;1;1.529749e-04;2.529070e-04;-7.324688e-03;
17;2;2.806976e-04;4.746241e-05;-2.805403e-03;
18;0;-4.002479e-04;-3.172378e-04;7.263689e-03;
18;1;-3.258847e-04;-4.541694e-04;9.112196e-03;
18;2;-6.075384e-04;-5.157304e-04;1.013010e-02;
19;0;-2.286414e-04;-6.516212e-05;-5.715912e-03;
19;1;-2.854989e-04;-1.399269e-04;-6.230605e-03;
19;2;-3.261619e-04;-1.372068e-04;-5.463912e-03;
20;0;-3.487369e-04;-7.314422e-05;2.009013e-04;
20;1;-3.836472e-04;-7.900861e-05;2.967871e-05;
20;2;-4.306643e-04;-1.042267e-04;2.471047e-04;
21;0;-1.560174e-04;-2.339732e-04;9.011923e-03;
21;1;-2.620621e-04;-3.084870e-04;7.575963e-03;
21;2;-2.716297e-04;-2.319490e-04;7.375911e-03;
22;0;2.754898e-10;-9.762027e-11;5.378417e-09;
22;1;1.384390e-10;-9.883956e-11;4.922559e-09;
22;2;1.102625e-10;-2.276856e-10;2.062974e-09;
23;0;-6.553196e-05;-6.583904e-05;2.500811e-03;
23;1;-4.243460e-05;-4.595326e-05;1.021546e-04;
23;2;-8.077830e-06;4.621768e-05;-1.456683e-03;
24;0;1.550737e-06;1.952746e-05;-4.310046e-04;
24;1;3.238565e-06;1.804455e-05;-3.783828e-04;
24;2;6.304405e-07;2.443996e-05;-5.118612e-04;
25;0;-9.348276e-05;-2.044770e-04;4.176529e-03;
25;1;-5.676861e-05;-7.991336e-05;-2.445293e-04;
25;2;-4.021367e-05;-5.280749e-05;2.012384e-04;
26;0;9.869446e-06;2.097101e-05;2.260087e-03;
26;1;9.443439e-05;7.553122e-05;2.600517e-03;
26;2;9.149556e-05;7.750853e-05;3.079223e-03;
27;0;1.429475e-03;4.493677e-04;7.938475e-03;
27;1;-1.071035e-04;-2.551793e-04;4.466088e-03;
27;2;9.699579e-04;9.067862e-04;-7.555004e-03;
28;0;-1.001305e-03;2.534255e-04;5.940251e-03;
28;1;-2.180290e-03;4.233971e-04;5.728365e-03;
28;2;-2.687001e-03;6.824377e-04;7.902264e-03;
29;0;7.922011e-05;1.248476e-04;-2.087508e-03;
29;1;-8.562970e-06;-4.201651e-05;-1.805263e-03;
29;2;1.219739e-06;-1.103252e-04;-7.975764e-04;
30;0;1.149169e-03;-6.973309e-04;-1.444465e-02;
30;1;9.602397e-04;-4.287200e-04;-1.281231e-02;
30;2;8.058199e-04;-4.412091e-04;-1.221806e-02;
31;0;-1.186892e-04;-2.470775e-04;5.348563e-03;
31;1;-1.850526e-05;-1.952529e-04;3.624897e-03;
31;2;-9.239900e-05;-2.428989e-04;4.541649e-03;
32;0;-1.192028e-05;1.623577e-05;8.762599e-05;
32;1;1.871483e-05;-7.594770e-05;2.003966e-03;
32;2;7.271642e-06;-1.659250e-04;4.060420e-03;
33;0;9.918414e-04;-4.176919e-04;-1.279213e-02;
33;1;9.679706e-04;-3.036410e-04;-1.172499e-02;
33;2;1.158912e-03;-4.171642e-04;-1.447659e-02;
34;0;-5.822558e-04;3.917475e-04;6.992317e-03;
34;1;-3.044434e-04;8.483000e-04;6.308967e-03;
34;2;-4.424561e-04;2.513316e-04;5.084112e-03;
35;0;7.324949e-04;-1.254331e-04;-4.765844e-03;
35;1;9.594413e-04;-6.350454e-05;-4.433502e-03;
35;2;8.002274e-04;1.111348e-04;-2.654842e-03;
36;0;-5.133694e-04;-1.721400e-05;8.488879e-03;
36;1;-8.045490e-04;6.184362e-05;1.049297e-02;
36;2;-6.840451e-04;1.421843e-04;8.697425e-03;
37;0;1.057894e-04;3.080758e-05;-5.425108e-03;
37;1;9.047927e-06;1.038669e-04;-3.736586e-03;
37;2;7.630283e-05;6.056110e-05;-6.662363e-03;
38;0;-1.447161e-04;9.722267e-05;-1.222962e-04;
38;1;-2.004449e-04;2.491655e-05;-4.581088e-04;
38;2;-1.886864e-04;3.039248e-05;-1.248926e-03;
39;0;2.711203e-05;-1.334197e-04;1.787736e-03;
39;1;-5.044290e-06;-7.773860e-05;1.737943e-03;
39;2;-1.029531e-04;-1.192455e-04;6.775860e-04;
40;0;3.964784e-09;-4.763479e-09;1.049922e-07;
40;1;3.474410e-09;-2.248268e-09;6.034905e-08;
40;2;3.585545e-09;1.944889e-09;3.715060e-08;
41;0;3.325571e-04;1.462649e-04;5.858041e-03;
41;1;2.904092e-04;-7.933903e-05;3.809767e-03;
41;2;-1.590613e-05;1.947628e-04;5.133214e-03;
42;0;1.043373e-04;-3.580746e-04;6.606261e-03;
42;1;9.643450e-05;-1.054806e-04;-3.792883e-04;
42;2;1.488507e-04;-1.241457e-04;-6.570879e-04;
43;0;1.249425e-04;-1.388835e-04;-5.684486e-03;
43;1;8.930206e-05;-1.086265e-04;-5.012248e-03;
43;2;9.995116e-05;-1.259971e-04;-4.673685e-03;
44;0;-9.011719e-04;1.166814e-03;1.903400e-02;
44;1;-4.985196e-04;2.765223e-04;1.558366e-02;
44;2;-2.781485e-04;2.346915e-04;1.390278e-02;
45;0;5.233686e-03;-8.033722e-04;7.754382e-03;
45;1;7.488126e-04;-2.355216e-04;1.325527e-03;
45;2;4.076859e-03;-4.954954e-04;4.703657e-04;
46;0;-6.342257e-04;2.395221e-04;-5.089468e-03;
46;1;-1.937911e-04;2.337880e-04;-4.124677e-03;
46;2;-4.245036e-04;2.326193e-05;-3.694974e-03;
47;0;-2.511908e-04;-8.197444e-04;2.254906e-03;
47;1;-1.514164e-05;2.060008e-05;2.204387e-03;
47;2;-1.627004e-04;-5.049414e-04;1.336181e-03;
48;0;-9.400593e-05;2.198267e-04;-8.723422e-03;
48;1;-6.834263e-05;2.854085e-04;-8.129206e-03;
48;2;-5.799333e-05;2.576516e-04;-8.948533e-03;
49;0;1.248426e-04;5.382082e-04;-2.857188e-02;
49;1;2.180929e-04;5.637825e-04;-2.640663e-02;
49;2;1.015562e-04;3.481658e-04;-2.368398e-02;
50;0;-1.558229e-04;-1.121586e-04;2.283833e-04;
50;1;-1.095355e-04;-1.098655e-04;-1.011678e-03;
50;2;-1.600479e-04;-9.228381e-05;-6.505143e-04;
51;0;-1.022493e-04;-7.088955e-06;-3.943535e-05;
51;1;-1.618268e-04;8.918551e-05;9.856130e-04;
51;2;-8.076644e-05;3.373688e-05;1.230590e-03;
52;0;-1.532714e-04;7.764507e-05;-6.985642e-03;
52;1;-2.064834e-04;1.742681e-04;-9.209368e-03;
52;2;-1.630128e-04;1.934051e-04;-8.882298e-03;
53;0;-1.379561e-12;5.912727e-13;-3.068967e-11;
53;1;-9.061926e-13;5.432254e-13;-2.938523e-11;
53;2;3.500250e-12;-2.228510e-12;9.516309e-11;
54;0;3.495956e-04;-4.151788e-05;2.313209e-03;
54;1;2.125895e-04;1.134809e-04;8.955114e-03;
54;2;4.381072e-04;6.451614e-05;8.251635e-04;
55;0;5.465964e-05;-2.575699e-04;2.824937e-03;
55;1;-4.259447e-06;-2.732330e-04;2.622536e-03;
55;2;1.549537e-05;-2.612538e-04;3.160318e-03;
