Number of elem 23380 
Number of local values per element 3 
0;0;6.629012e-04;-1.933562e-04;-1.683299e-02;
0;1;3.222012e-04;-1.591881e-04;-1.156443e-02;
0;2;3.348980e-04;-2.119643e-04;-1.790320e-02;
1;0;1.476176e-05;-2.046388e-04;-5.012736e-03;
1;1;6.751221e-08;-2.388620e-04;-6.529424e-03;
1;2;-6.120881e-05;-1.756087e-04;-5.631950e-03;
2;0;-1.898930e-56;-1.237506e-56;-7.488188e-55;
2;1;1.276681e-56;-2.743382e-55;6.653080e-54;
2;2;-1.097407e-55;7.330919e-56;-6.190029e-54;
3;0;2.434207e-29;1.599792e-29;-4.810962e-28;
3;1;4.265260e-29;2.340927e-29;-4.079885e-28;
3;2;-6.029245e-30;-1.021277e-29;3.923569e-29;
4;0;-1.206497e-57;6.230112e-56;-4.237894e-55;
4;1;7.386639e-56;-4.084308e-55;8.493209e-54;
4;2;1.750353e-56;-9.817820e-55;1.303506e-53;
5;0;2.730905e-29;3.119743e-29;-6.666678e-28;
5;1;1.053882e-29;1.924154e-29;-4.269061e-28;
5;2;3.576981e-29;1.504796e-29;-4.290230e-28;
6;0;6.971355e-04;-1.217121e-04;-1.820015e-02;
6;1;6.743760e-04;-1.191202e-04;-1.508640e-02;
6;2;6.838995e-04;-1.168573e-04;-1.911670e-02;
7;0;1.126648e-04;5.787588e-04;5.667165e-03;
7;1;-2.794988e-04;7.339435e-04;1.223137e-02;
7;2;9.066560e-05;2.448933e-04;1.718304e-03;
8;0;-3.104300e-03;-1.250647e-03;1.162241e-02;
8;1;6.818312e-04;3.173075e-04;1.953851e-02;
8;2;-1.727833e-03;-1.544663e-03;1.529223e-02;
9;0;4.149011e-06;7.633125e-06;-1.320792e-04;
9;1;-8.650890e-07;-1.095118e-05;2.454594e-04;
9;2;-6.158747e-06;-2.428896e-05;5.060104e-04;
10;0;-5.357230e-05;9.941453e-04;1.503046e-02;
10;1;1.057118e-04;7.149876e-04;9.119567e-03;
10;2;-2.421370e-04;5.576311e-04;9.868475e-03;
11;0;1.599971e-04;-3.749096e-04;-9.596710e-03;
11;1;2.491688e-05;-2.751725e-04;-6.995990e-03;
11;2;1.288560e-04;-2.178390e-04;-7.742579e-03;
12;0;7.522335e-04;-1.181641e-04;-1.882855e-02;
12;1;7.137890e-04;-9.859062e-05;-1.883433e-02;
12;2;5.545147e-04;-7.295260e-05;-1.423174e-02;
13;0;2.920213e-04;-2.142108e-04;-1.023277e-02;
13;1;3.425853e-04;-1.264277e-04;-7.082969e-03;
13;2;3.536828e-04;-5.853864e-05;-7.625591e-03;
14;0;2.032462e-04;-1.422664e-04;-6.538941e-04;
14;1;3.520033e-04;-2.175122e-04;-1.800725e-03;
14;2;1.507330e-05;-6.251791e-05;4.374542e-03;
15;0;7.573925e-05;2.765864e-04;-6.286819e-03;
