Number of elem 23380 
Number of local values per element 3 
0;0;-5.949060e-17;9.564489e-18;4.667553e-15;
0;1;3.818317e-16;-2.514167e-16;-1.287309e-14;
0;2;-6.883656e-17;-5.801461e-17;3.280014e-15;
1;0;-4.556133e-13;8.871087e-13;1.912665e-11;
1;1;1.026242e-12;2.941143e-13;-1.851646e-11;
1;2;-2.261706e-13;-1.930609e-13;7.514310e-12;
2;0;3.142981e-89;4.289605e-89;1.838466e-88;
2;1;-8.578929e-89;-2.049537e-88;2.786210e-87;
2;2;2.936505e-89;7.611753e-89;-2.178904e-87;
3;0;6.967704e-54;1.821656e-54;-3.125669e-53;
3;1;-1.138608e-53;1.543138e-54;-9.440257e-53;
3;2;-1.027808e-53;1.602019e-54;-2.581769e-52;
4;0;-9.471704e-90;1.725408e-88;-1.352001e-87;
4;1;3.191479e-89;-5.265571e-88;9.487279e-87;
4;2;1.337880e-89;-7.856907e-88;1.106783e-86;
5;0;9.887730e-54;1.078100e-53;-1.828233e-52;
5;1;2.041394e-54;-8.290198e-55;7.280414e-53;
5;2;-1.219482e-53;-1.874966e-53;2.418319e-52;
6;0;-1.529801e-09;8.258425e-10;3.681304e-08;
6;1;-7.101782e-09;5.984719e-10;1.738929e-07;
6;2;-2.889052e-11;-1.458265e-09;-4.281943e-09;
7;0;1.815289e-17;-8.349272e-18;-3.461225e-16;
7;1;-5.526191e-18;3.847227e-18;1.031706e-16;
7;2;5.922419e-18;-6.930724e-19;-1.249453e-16;
8;0;-1.399649e-17;-2.254137e-17;-1.166504e-15;
8;1;1.148034e-16;2.159757e-16;4.371209e-15;
8;2;1.360788e-16;2.250794e-16;1.967223e-15;
9;0;6.769683e-19;5.798893e-19;-1.656103e-17;
9;1;5.548052e-19;1.098987e-18;-1.908097e-17;
9;2;-8.904485e-19;-1.547487e-18;3.323953e-17;
10;0;6.379859e-04;-2.474575e-04;-1.221730e-02;
10;1;4.660042e-04;-7.364173e-04;-1.416901e-02;
10;2;1.425223e-03;-7.943303e-04;-2.589914e-02;
11;0;2.455752e-15;2.280119e-14;2.217910e-13;
11;1;1.789894e-14;2.791980e-15;-1.190004e-13;
11;2;7.572509e-15;2.556419e-15;-2.576298e-14;
12;0;-1.776722e-10;5.277094e-11;2.849177e-09;
12;1;6.069287e-10;-1.094564e-10;-1.139264e-08;
12;2;1.072390e-09;1.873621e-10;-2.396571e-08;
13;0;-4.377271e-12;3.139766e-12;4.694217e-10;
13;1;2.710318e-12;-5.006300e-12;-1.543714e-10;
13;2;8.730562e-12;-1.028925e-11;-3.853261e-10;
14;0;-2.906111e-05;1.587902e-05;6.275371e-04;
14;1;-4.177777e-05;1.953292e-05;7.387728e-04;
14;2;-1.865891e-05;1.630043e-05;4.280797e-04;
15;0;-2.005668e-16;4.530618e-16;-9.564687e-15;
15;1;1.526385e-16;-8.480005e-16;1.852574e-14;
15;2;5.117805e-16;-9.362235e-16;2.047847e-14;
16;0;-1.928193e-06;5.079304e-06;-1.005295e-04;
16;1;-9.910762e-07;5.466184e-06;-9.793566e-05;
16;2;-2.565191e-06;6.443281e-06;-1.072743e-04;
17;0;-1.809396e-18;2.244636e-16;-3.993681e-15;
17;1;-3.629213e-17;-2.909889e-16;5.674471e-15;
17;2;2.475229e-17;1.264148e-16;-2.886539e-15;
18;0;-1.447792e-34;-1.460926e-35;5.852522e-33;
18;1;3.270415e-34;7.301777e-35;-1.320335e-32;
18;2;-1.997899e-34;-5.999984e-35;6.890412e-33;
19;0;7.357197e-16;-3.298160e-16;-1.511177e-14;
19;1;-2.358396e-16;8.786736e-17;3.227025e-15;
19;2;6.483172e-16;-2.693126e-16;-1.359615e-14;
20;0;1.033353e-04;3.463377e-04;5.707235e-03;
20;1;1.514838e-05;4.004239e-04;5.994912e-03;
20;2;5.902959e-05;4.172140e-04;5.840592e-03;
21;0;-5.298428e-09;-9.369113e-10;9.276948e-08;
21;1;-1.171663e-09;-8.630747e-10;3.135890e-08;
21;2;-4.994959e-09;-7.164255e-10;1.408464e-07;
22;0;4.865623e-79;1.919548e-79;8.497441e-78;
22;1;9.528091e-79;1.545589e-79;1.952117e-77;
22;2;-3.057837e-78;1.551517e-79;-6.038726e-77;
23;0;-3.381919e-04;-1.821467e-03;4.319026e-02;
23;1;-3.178035e-04;-1.786219e-03;4.054078e-02;
23;2;-5.898579e-04;-3.269497e-03;7.685737e-02;
24;0;6.598570e-63;1.673122e-62;-3.856925e-61;
24;1;-5.329124e-63;-1.693878e-62;2.986938e-61;
24;2;8.031749e-63;3.157895e-62;-6.509295e-61;
25;0;1.173605e-04;3.436083e-04;-7.705820e-03;
25;1;-7.888772e-05;-8.585736e-04;1.965522e-02;
25;2;-2.544253e-04;-1.525592e-03;3.512897e-02;
26;0;-4.370841e-06;-5.977783e-05;-1.458196e-03;
26;1;1.211727e-05;-4.074778e-05;-4.770541e-04;
26;2;1.105925e-05;-7.922105e-05;-1.229057e-03;
27;0;-5.665747e-05;-2.330864e-03;-1.250430e-03;
27;1;2.311165e-03;-4.383991e-03;7.817649e-02;
27;2;5.318741e-03;-1.400715e-03;6.530449e-02;
28;0;-1.278444e-03;-2.372134e-03;6.951307e-02;
28;1;-1.680797e-03;-2.494363e-03;7.591332e-02;
28;2;-2.759796e-03;-3.280517e-03;8.440650e-02;
29;0;-5.062586e-12;1.140169e-11;1.854066e-10;
29;1;-5.768189e-12;1.679654e-11;1.524828e-10;
29;2;2.305137e-12;-3.697922e-12;-2.155267e-11;
30;0;-2.075667e-03;4.789302e-03;5.251556e-02;
30;1;-1.251145e-03;3.712885e-03;5.718785e-02;
30;2;-1.486115e-03;3.655252e-03;5.718070e-02;
31;0;1.841467e-56;2.783352e-56;-8.325632e-55;
31;1;-3.832108e-56;-5.104750e-56;1.538838e-54;
31;2;-2.165818e-56;-3.252116e-56;8.542557e-55;
32;0;-8.285165e-12;-1.120980e-11;2.220939e-10;
32;1;1.818995e-11;1.712815e-11;-5.817823e-10;
32;2;1.334213e-11;1.058269e-11;-3.582818e-10;
33;0;-1.585492e-03;4.501659e-03;7.809188e-02;
33;1;-1.139562e-03;4.199995e-03;7.797115e-02;
33;2;-1.376763e-03;4.556468e-03;7.666875e-02;
34;0;-1.433875e-16;-4.118597e-16;-8.810958e-15;
34;1;-6.176923e-16;-8.152702e-16;-1.755456e-14;
34;2;5.323136e-16;1.281179e-15;2.181849e-14;
35;0;-8.642519e-04;3.403293e-03;4.804362e-02;
35;1;-6.383487e-04;3.871663e-03;4.686390e-02;
35;2;-3.278787e-04;3.054937e-03;4.238024e-02;
36;0;5.370074e-15;2.733894e-15;1.241915e-13;
36;1;-1.021185e-15;1.369708e-16;-1.327442e-14;
36;2;1.447350e-15;1.476901e-15;3.984632e-14;
37;0;-2.247813e-11;1.274070e-10;3.753728e-09;
37;1;2.368033e-10;-3.637601e-10;-8.523056e-09;
