number;name;x;y;val;
70;0;-1.894079e-06;-3.691362e-06;-5.566315e-05;
70;1;8.721126e-07;-2.053672e-06;-5.241878e-05;
70;2;-1.148664e-06;-2.299088e-06;-8.099263e-05;
71;0;-1.948918e-77;-8.003473e-77;4.211729e-77;
71;1;-8.567753e-77;-5.824302e-77;-1.336982e-75;
71;2;1.412552e-76;1.666294e-76;2.634793e-75;
72;0;-4.515505e-30;1.541776e-29;2.262140e-28;
72;1;-5.840682e-30;1.896167e-29;2.959207e-28;
72;2;-1.556943e-29;-7.356651e-29;-1.293715e-27;
73;0;1.732423e-19;-8.368899e-19;4.795246e-18;
73;1;7.386963e-19;1.500500e-18;-2.775020e-18;
73;2;-4.215669e-19;-1.151720e-19;-6.393309e-18;
74;0;1.045147e-16;1.218557e-16;1.967014e-15;
74;1;-1.832352e-16;-2.494933e-16;-3.976792e-15;
74;2;-1.234557e-16;-2.034939e-16;-4.242329e-15;
75;0;-5.693795e-89;1.298586e-89;-1.082361e-87;
75;1;-2.053001e-89;6.342532e-90;-3.990774e-88;
75;2;3.467971e-89;-7.515565e-90;6.337598e-88;
76;0;5.379647e-103;3.085510e-103;1.187643e-101;
76;1;-7.355588e-103;-4.254063e-103;-1.594805e-101;
76;2;-4.120137e-103;-2.169146e-103;-9.073865e-102;
77;0;-1.103988e-03;-3.372149e-04;-3.151698e-02;
77;1;-6.648805e-04;-1.165489e-04;-5.119442e-02;
77;2;-7.025023e-04;-8.675764e-05;-5.205805e-02;
78;0;-4.042594e-47;-7.543449e-46;1.648173e-44;
78;1;-1.048242e-48;6.047026e-46;-1.150690e-44;
78;2;1.023339e-47;-8.047695e-46;1.640585e-44;
79;0;-3.358932e-09;1.934300e-09;-6.642326e-08;
79;1;8.184785e-09;-9.180334e-09;3.494863e-07;
79;2;1.132909e-08;-5.967893e-09;2.716004e-07;
80;0;-1.443213e-04;-8.348258e-05;3.468838e-03;
80;1;6.697924e-04;1.917782e-04;-1.469779e-02;
80;2;5.915190e-04;2.604327e-04;-1.326103e-02;
81;0;7.026659e-105;1.353692e-104;-6.647975e-103;
81;1;-6.148857e-104;1.768590e-104;3.036556e-102;
81;2;1.755254e-104;-2.899825e-104;-8.718235e-103;
82;0;-3.501862e-65;-2.416021e-64;1.158746e-62;
82;1;2.146767e-63;-2.166753e-63;6.760629e-62;
82;2;-3.875656e-63;5.957484e-63;-1.702248e-61;
83;0;-3.672077e-27;-7.031016e-28;1.149863e-25;
83;1;-7.100287e-27;-3.325907e-26;-5.840924e-25;
83;2;-4.884442e-26;6.318303e-26;1.909186e-24;
84;0;7.886335e-06;1.242239e-05;1.789283e-04;
84;1;1.712092e-05;2.400596e-05;3.283919e-04;
84;2;1.657083e-05;9.942423e-06;2.051552e-04;
85;0;-1.376609e-68;5.644107e-68;-4.661349e-67;
85;1;-1.210541e-67;-8.379069e-67;1.515384e-65;
85;2;6.472581e-68;6.072030e-67;-1.156942e-65;
86;0;-1.429604e-06;8.750152e-07;-2.458088e-05;
86;1;-4.880950e-07;4.837407e-07;-6.952714e-06;
86;2;-1.360751e-06;7.331579e-07;-2.224749e-05;
87;0;-8.419741e-52;6.726641e-51;1.944397e-49;
87;1;1.670439e-50;2.976143e-50;-2.626161e-48;
87;2;2.380017e-50;-3.914543e-50;1.943191e-48;
88;0;1.638083e-12;-9.334930e-13;-2.341700e-11;
88;1;9.419398e-13;1.027273e-13;-9.497570e-12;
88;2;-1.529206e-13;5.843392e-13;1.027258e-11;
89;0;-8.281172e-53;-5.502132e-53;2.178176e-51;
89;1;4.370567e-52;9.412155e-52;-1.984604e-50;
89;2;-1.200518e-52;-2.139669e-52;5.624069e-51;
90;0;5.385005e-31;4.665084e-31;8.761225e-30;
90;1;-1.476611e-30;-2.248415e-30;-4.294188e-29;
90;2;6.319480e-31;5.269754e-31;1.119176e-29;
91;0;1.281122e-06;-2.476548e-07;-3.253328e-05;
91;1;3.086339e-06;4.175805e-07;-7.538163e-05;
91;2;2.403520e-07;3.879386e-07;-6.458378e-06;
92;0;1.310529e-35;-8.842530e-35;3.231499e-34;
92;1;-7.744773e-36;1.435062e-34;-4.757029e-34;
92;2;-7.944690e-37;6.090566e-35;-1.947831e-34;
93;0;1.378776e-26;8.863121e-26;-2.072313e-24;
93;1;3.005336e-26;1.334474e-25;-2.997684e-24;
93;2;-2.060076e-25;-3.766705e-25;1.073022e-23;
94;0;2.027105e-74;4.981205e-74;-7.405217e-73;
94;1;2.103447e-74;1.843019e-73;-4.419572e-72;
94;2;-2.584627e-74;-9.895668e-74;2.105049e-72;
95;0;-5.814360e-77;2.618465e-77;1.761823e-75;
95;1;2.025724e-76;-7.655065e-77;-5.750032e-75;
95;2;-4.904511e-77;3.917489e-77;1.473497e-75;
96;0;5.690643e-10;1.741746e-10;-5.749042e-09;
96;1;3.097308e-10;-2.007356e-10;-1.288299e-08;
96;2;4.535092e-10;-1.930870e-10;-1.598292e-08;
97;0;1.685650e-17;1.893097e-18;-1.099852e-16;
97;1;8.665897e-18;-1.308516e-18;-9.326921e-17;
97;2;-8.882060e-18;2.988979e-18;1.082173e-16;
98;0;4.214144e-11;-1.624998e-11;-3.127957e-10;
98;1;3.115667e-10;-1.716057e-10;-3.142707e-09;
98;2;-1.970720e-11;-2.401695e-12;-2.347197e-10;
99;0;1.729866e-21;-5.072598e-22;-4.299789e-20;
99;1;4.337273e-22;-4.338798e-22;-1.083981e-21;
99;2;4.137978e-21;2.701001e-21;-8.282312e-20;
100;0;7.353620e-65;-9.816907e-65;2.612164e-63;
100;1;-5.410161e-65;7.703607e-65;-1.708130e-63;
100;2;5.771513e-65;-7.956518e-65;1.727084e-63;
101;0;-3.465130e-19;-1.673833e-17;-2.488674e-16;
101;1;-4.099897e-18;-9.912970e-18;-9.339740e-17;
101;2;-3.262608e-18;5.632095e-18;9.168923e-17;
102;0;2.276679e-32;1.731720e-32;-5.545524e-31;
102;1;2.859472e-33;8.687855e-34;-1.155857e-31;
102;2;-1.039628e-32;-1.022735e-32;2.817614e-31;
103;0;3.139153e-45;-4.870457e-44;7.471471e-43;
103;1;4.926774e-44;-1.994554e-43;5.117838e-42;
103;2;-1.532960e-44;7.270596e-44;-1.936622e-42;
104;0;-2.437125e-04;1.475276e-04;-7.443534e-04;
104;1;-2.947453e-04;-1.141831e-04;-4.408873e-03;
104;2;-3.016536e-04;-2.173332e-04;-3.950267e-03;
105;0;-7.609413e-59;2.744237e-58;-5.156768e-57;
105;1;6.190997e-59;-2.831511e-58;6.230248e-57;
105;2;1.360966e-58;-4.435875e-58;8.357547e-57;
106;0;1.010527e-70;-5.748635e-71;2.382900e-69;
106;1;-5.290240e-70;2.222029e-70;-1.227723e-68;
106;2;7.400044e-72;-2.437261e-70;7.216771e-69;
107;0;-2.780873e-09;-3.539728e-09;-5.764173e-08;
107;1;9.413945e-09;5.728201e-09;1.189177e-07;
107;2;7.336737e-09;7.157622e-09;1.212904e-07;
108;0;-2.347471e-09;7.330359e-09;-9.677023e-08;
108;1;2.654485e-10;-1.090068e-09;1.575325e-08;
108;2;-1.947926e-09;5.348617e-09;-6.110634e-08;
109;0;4.458311e-78;-4.050063e-77;8.146183e-76;
109;1;-2.584265e-78;9.035262e-78;-1.576777e-76;
109;2;-3.028180e-78;1.422020e-77;-2.896598e-76;
110;0;1.497002e-09;-1.069722e-10;2.310307e-08;
110;1;1.273203e-09;-4.889734e-10;1.647207e-08;
110;2;-2.324733e-09;1.000388e-11;-3.716711e-08;
111;0;4.454547e-41;-3.808144e-41;-8.838667e-40;
111;1;-1.836683e-41;1.356650e-41;3.191426e-40;
111;2;-2.255797e-41;1.513646e-41;4.640982e-40;
112;0;2.792804e-40;9.094052e-40;1.282791e-38;
112;1;-3.600459e-40;-1.067144e-39;-1.321811e-38;
112;2;-3.230700e-40;-8.794595e-40;-1.610927e-38;
113;0;4.987488e-35;-3.999122e-34;1.054269e-32;
113;1;-3.254257e-35;3.671064e-34;-1.079161e-32;
113;2;5.875763e-35;-5.686342e-34;1.394406e-32;
114;0;-1.703157e-51;-1.905738e-51;5.775816e-50;
114;1;1.821769e-51;2.860529e-51;-7.567929e-50;
114;2;1.765482e-51;3.479248e-51;-8.239882e-50;
115;0;1.394818e-06;2.334547e-06;-6.391079e-05;
115;1;4.632563e-06;5.429003e-06;-1.510454e-04;
115;2;-3.433155e-06;-2.664453e-06;7.759997e-05;
116;0;3.749955e-28;-4.153826e-28;-9.953535e-27;
116;1;1.063537e-27;8.174196e-28;-2.461210e-26;
116;2;-4.743417e-29;-5.621678e-29;-1.481300e-28;
117;0;-4.444200e-38;2.246138e-38;-9.840688e-37;
117;1;-1.511841e-38;1.440133e-38;-5.298009e-38;
117;2;2.042933e-38;-8.095857e-39;5.228678e-37;
118;0;-2.183828e-08;-8.110959e-09;-9.405244e-08;
118;1;-9.230833e-08;6.494551e-09;-1.527938e-06;
118;2;-4.442112e-08;4.071621e-09;-7.736992e-07;
119;0;8.779433e-49;-2.325474e-48;4.731035e-47;
119;1;-2.764243e-47;-4.325841e-47;1.081199e-45;
119;2;1.401939e-47;1.792925e-47;-4.475805e-46;
120;0;8.892648e-35;8.917321e-35;-4.112092e-33;
120;1;1.971847e-35;6.393142e-35;-8.462287e-35;
120;2;-4.115166e-35;-8.332854e-35;1.584982e-33;
121;0;-4.349314e-04;-4.258126e-04;-2.215410e-02;
121;1;-4.275166e-04;-2.115614e-04;-1.966921e-02;
121;2;-4.206539e-04;-2.417868e-04;-2.157522e-02;
122;0;2.618326e-04;-2.105900e-04;-5.843943e-03;
122;1;1.097973e-04;-1.470272e-04;-3.658345e-03;
122;2;-2.970223e-05;-1.774413e-05;-2.524683e-04;
123;0;-6.360554e-19;5.894791e-19;2.178699e-17;
123;1;-1.832173e-18;3.553757e-19;1.624274e-17;
123;2;-7.585182e-20;-8.975342e-21;-1.988195e-18;
124;0;9.319945e-68;-1.133851e-68;-7.916470e-67;
124;1;-8.448222e-67;-4.062691e-67;1.956435e-65;
124;2;3.379915e-67;1.277426e-67;-7.389169e-66;
125;0;-2.516400e-41;2.028376e-41;3.621829e-41;
125;1;-1.506044e-42;2.244478e-42;4.317194e-41;
125;2;1.398398e-41;-7.453602e-42;5.347726e-42;
126;0;1.029372e-03;-5.169955e-03;1.006158e-01;
126;1;9.569126e-04;-4.190809e-03;7.731300e-02;
126;2;3.267418e-04;-3.790663e-03;7.261609e-02;
127;0;3.578708e-12;-4.343777e-12;-1.284948e-10;
127;1;6.281949e-12;-6.480439e-12;-1.912326e-10;
127;2;9.280359e-13;-2.161432e-12;-3.762691e-11;
128;0;1.933196e-66;-1.147627e-65;-1.528391e-64;
128;1;-6.588128e-66;1.777962e-65;2.704143e-64;
128;2;2.614052e-67;-3.746517e-66;-4.263328e-65;
129;0;-4.488811e-03;-5.299562e-03;1.649315e-01;
129;1;-2.439175e-03;-3.502321e-03;8.652445e-02;
129;2;-1.040605e-03;-2.689987e-04;-2.401052e-03;
130;0;2.315565e-58;4.484632e-59;7.863807e-58;
130;1;-1.449476e-58;-2.632998e-59;-4.786344e-58;
130;2;-3.342062e-58;-6.903892e-59;-1.114603e-57;
131;0;-2.371942e-16;-2.276928e-15;-3.408529e-14;
131;1;7.898515e-16;-2.930988e-15;-4.919915e-14;
131;2;3.914745e-16;6.894082e-16;5.785034e-15;
132;0;2.763044e-03;-5.719086e-03;9.614500e-02;
132;1;1.070997e-03;-5.233144e-03;8.189465e-02;
132;2;9.248914e-04;-5.262330e-03;8.454706e-02;
133;0;1.940482e-07;2.002773e-07;1.789212e-06;
133;1;-1.138459e-06;1.854264e-07;-1.486119e-05;
133;2;5.118165e-07;-1.665207e-07;9.155869e-06;
134;0;-1.846550e-06;1.105407e-06;-3.195839e-05;
134;1;-1.607771e-06;9.830651e-08;-1.953034e-05;
134;2;-1.216970e-06;1.104820e-06;-2.357589e-05;
135;0;2.880393e-05;-2.162030e-05;2.533826e-04;
135;1;2.921289e-05;-1.731402e-05;2.919568e-04;
135;2;3.799816e-05;3.159932e-06;2.252089e-04;
136;0;-6.370827e-37;3.458329e-37;-1.607937e-35;
136;1;3.988536e-37;-4.782273e-37;2.236265e-35;
136;2;-7.586519e-37;6.309402e-37;-3.063946e-35;
137;0;-3.264133e-05;2.194748e-04;-5.332789e-03;
137;1;3.378106e-06;-9.591104e-05;1.861697e-03;
137;2;-1.271342e-05;8.177717e-05;-2.308181e-03;
138;0;-2.794172e-22;9.777870e-21;6.151645e-19;
138;1;4.223519e-21;4.329354e-22;1.035530e-19;
138;2;-3.176603e-20;-3.896362e-20;-1.167160e-18;
139;0;-6.957638e-15;2.639425e-14;4.015122e-13;
139;1;-1.118515e-13;-2.581451e-13;-5.466489e-12;
139;2;-4.395868e-14;-4.626503e-14;-1.127424e-12;
140;0;2.561774e-03;-6.288237e-03;9.952682e-02;
140;1;2.830484e-03;-5.862100e-03;9.562164e-02;
140;2;8.746385e-04;-5.163550e-03;8.472695e-02;
141;0;4.570603e-08;1.675077e-07;-3.868178e-06;
141;1;2.869277e-07;-2.740079e-07;8.565705e-06;
141;2;2.872206e-07;-1.821130e-07;7.245778e-06;
142;0;-1.644402e-33;1.894455e-33;4.997321e-32;
142;1;3.343830e-33;-3.787337e-33;-9.920377e-32;
142;2;-5.947661e-36;-6.526734e-35;-1.892552e-33;
143;0;-4.727865e-39;-3.468491e-39;-1.228812e-37;
143;1;1.039297e-38;7.068893e-39;2.767616e-37;
143;2;-4.460635e-39;-1.859280e-41;-2.264091e-38;
144;0;5.181403e-73;-3.121866e-73;8.984762e-72;
144;1;-7.342889e-73;2.161177e-73;-4.542300e-72;
144;2;6.388610e-73;-4.450362e-73;1.525075e-71;
145;0;-8.384752e-60;-1.328902e-58;3.234088e-57;
145;1;-2.732674e-58;5.750510e-58;-1.244304e-56;
145;2;4.425182e-58;-1.149294e-57;2.332860e-56;
146;0;-1.123402e-105;-2.378745e-106;-5.434482e-105;
146;1;2.417180e-106;3.529402e-107;2.060845e-105;
146;2;2.034092e-105;4.476052e-106;9.040678e-105;
147;0;7.597597e-16;-1.442854e-15;4.608450e-15;
147;1;-4.518247e-16;1.177724e-15;-3.831719e-15;
147;2;-2.198039e-16;4.957987e-16;-1.363543e-15;
148;0;-1.279835e-03;4.314137e-03;7.017207e-02;
148;1;-9.217639e-04;3.503587e-03;5.867778e-02;
148;2;-1.602081e-03;3.136297e-03;6.625959e-02;
149;0;-1.871914e-88;-3.166793e-89;-1.496337e-87;
149;1;-8.908034e-88;-3.841265e-89;-1.753114e-86;
149;2;4.540477e-88;-8.821451e-90;8.938476e-87;
150;0;3.909826e-10;-2.995602e-10;8.443875e-09;
150;1;-4.481317e-10;5.332327e-10;-1.126779e-08;
150;2;5.147531e-10;-2.865644e-10;5.936889e-09;
151;0;-1.581686e-11;-4.556687e-11;-7.367876e-10;
151;1;-6.711035e-12;-3.907966e-11;-8.423146e-10;
151;2;-1.648875e-11;-3.109531e-11;-5.185110e-10;
152;0;-1.314987e-46;8.495584e-47;-5.175255e-46;
