number;name;x;y;val;
102;1;3.396127e-33;1.263491e-33;-1.276444e-31;
102;2;-1.028524e-32;-1.004811e-32;2.762112e-31;
103;0;3.447489e-45;-4.054431e-44;5.983241e-43;
103;1;4.788041e-44;-1.818268e-43;4.704373e-42;
103;2;-1.451364e-44;6.133365e-44;-1.687755e-42;
104;0;-2.405358e-04;1.461618e-04;-7.214041e-04;
104;1;-2.924820e-04;-1.130772e-04;-4.375908e-03;
104;2;-3.002833e-04;-2.162185e-04;-3.944535e-03;
105;0;-7.306609e-59;2.642873e-58;-4.957165e-57;
105;1;6.081185e-59;-2.821371e-58;6.223828e-57;
105;2;1.330708e-58;-4.321637e-58;8.120071e-57;
106;0;1.237738e-70;-9.597033e-71;3.720850e-69;
106;1;-5.882130e-70;2.468021e-70;-1.367695e-68;
106;2;1.020682e-71;-2.537665e-70;7.405141e-69;
107;0;-2.487870e-09;-3.236379e-09;-5.266640e-08;
107;1;8.712871e-09;5.288244e-09;1.099979e-07;
107;2;6.709803e-09;6.582026e-09;1.114318e-07;
108;0;-2.254565e-09;7.048274e-09;-9.304187e-08;
108;1;2.520371e-10;-1.027844e-09;1.493803e-08;
108;2;-1.876346e-09;5.166958e-09;-5.902450e-08;
109;0;6.378616e-78;-5.955950e-77;1.198297e-75;
109;1;-3.511539e-78;1.054819e-77;-1.856166e-76;
109;2;-4.563153e-78;2.186930e-77;-4.395412e-76;
110;0;1.446950e-09;-1.024561e-10;2.250175e-08;
110;1;1.206026e-09;-4.775815e-10;1.568340e-08;
110;2;-2.285841e-09;1.535975e-11;-3.652895e-08;
111;0;4.866955e-41;-4.302529e-41;-1.002705e-39;
111;1;-1.385066e-41;9.826225e-42;1.997223e-40;
111;2;-2.562482e-41;1.745149e-41;5.244684e-40;
112;0;2.386654e-40;7.224636e-40;1.061259e-38;
112;1;-2.696290e-40;-7.912397e-40;-9.970121e-39;
112;2;-2.996280e-40;-8.163377e-40;-1.471508e-38;
113;0;5.384884e-35;-4.176461e-34;1.095910e-32;
113;1;-3.083814e-35;3.535761e-34;-1.029704e-32;
113;2;6.385806e-35;-5.199811e-34;1.249141e-32;
114;0;-1.451350e-51;-1.681007e-51;4.963630e-50;
114;1;2.579603e-51;3.806667e-51;-1.022842e-49;
114;2;8.560093e-52;1.851828e-51;-3.647793e-50;
115;0;1.375850e-06;2.303245e-06;-6.307067e-05;
115;1;4.575202e-06;5.361241e-06;-1.491463e-04;
115;2;-3.388271e-06;-2.627102e-06;7.655642e-05;
116;0;6.340300e-29;-6.581736e-28;-1.940438e-27;
116;1;9.836338e-28;7.716191e-28;-2.266888e-26;
116;2;8.141045e-29;8.243722e-29;-3.404586e-27;
117;0;-4.758945e-38;2.515442e-38;-1.061388e-36;
117;1;5.186203e-39;1.015290e-38;3.531293e-37;
117;2;1.495229e-38;-5.857080e-39;3.712139e-37;
118;0;-2.040501e-08;-7.582638e-09;-8.353525e-08;
118;1;-8.792588e-08;6.037296e-09;-1.455772e-06;
118;2;-4.209636e-08;3.876010e-09;-7.334755e-07;
119;0;4.143355e-49;-3.040615e-48;6.339540e-47;
119;1;-2.672914e-47;-4.206673e-47;1.049817e-45;
119;2;1.376819e-47;1.751941e-47;-4.344407e-46;
120;0;8.853498e-35;8.419566e-35;-4.112925e-33;
120;1;2.168580e-35;6.770877e-35;-1.222253e-34;
120;2;-3.990531e-35;-8.198332e-35;1.537223e-33;
121;0;-4.356883e-04;-4.277947e-04;-2.221160e-02;
121;1;-4.276290e-04;-2.129239e-04;-1.971765e-02;
121;2;-4.202469e-04;-2.439035e-04;-2.164657e-02;
122;0;2.587333e-04;-2.082313e-04;-5.776277e-03;
122;1;1.075993e-04;-1.447705e-04;-3.596969e-03;
122;2;-2.948910e-05;-1.747673e-05;-2.455298e-04;
123;0;-5.881037e-19;5.580773e-19;2.039228e-17;
123;1;-1.674625e-18;3.279797e-19;1.521485e-17;
123;2;-8.652883e-20;1.671919e-20;-1.111734e-18;
124;0;7.804112e-68;-2.001552e-68;-3.855352e-67;
124;1;-8.177171e-67;-3.936483e-67;1.884307e-65;
124;2;3.299768e-67;1.238434e-67;-7.159531e-66;
125;0;-9.806335e-42;8.367397e-42;-5.713009e-42;
125;1;-1.013921e-41;8.285623e-42;6.146355e-41;
125;2;1.009679e-41;-5.623370e-42;8.549113e-42;
126;0;1.028949e-03;-5.169541e-03;1.006135e-01;
126;1;9.578193e-04;-4.196060e-03;7.746431e-02;
126;2;3.285037e-04;-3.796973e-03;7.277525e-02;
127;0;3.295283e-12;-4.012084e-12;-1.188216e-10;
127;1;5.838608e-12;-6.028355e-12;-1.779082e-10;
127;2;9.313843e-13;-2.079889e-12;-3.649580e-11;
128;0;2.073186e-66;-1.229928e-65;-1.632381e-64;
128;1;-7.239681e-66;1.907730e-65;2.919654e-64;
128;2;3.129507e-67;-4.017724e-66;-4.680845e-65;
129;0;-4.491066e-03;-5.302639e-03;1.650331e-01;
129;1;-2.442421e-03;-3.507387e-03;8.667742e-02;
129;2;-1.043640e-03;-2.742694e-04;-2.268224e-03;
130;0;2.106308e-58;4.048136e-59;7.174643e-58;
130;1;-1.229626e-58;-2.198232e-59;-4.059716e-58;
130;2;-3.139747e-58;-6.484479e-59;-1.049092e-57;
131;0;-2.255781e-16;-2.115319e-15;-3.161214e-14;
131;1;6.838155e-16;-2.572825e-15;-4.286655e-14;
131;2;3.554403e-16;6.015671e-16;4.580472e-15;
132;0;2.759857e-03;-5.716238e-03;9.603576e-02;
132;1;1.074500e-03;-5.233202e-03;8.191352e-02;
132;2;9.273840e-04;-5.262685e-03;8.456916e-02;
133;0;1.969158e-07;1.801100e-07;1.970333e-06;
133;1;-1.056204e-06;1.726841e-07;-1.383708e-05;
133;2;5.048413e-07;-1.554359e-07;8.871934e-06;
134;0;-1.783887e-06;1.059016e-06;-3.076490e-05;
134;1;-1.520452e-06;8.772630e-08;-1.840319e-05;
134;2;-1.147096e-06;1.052181e-06;-2.226263e-05;
135;0;2.860665e-05;-2.147683e-05;2.514867e-04;
135;1;2.907813e-05;-1.721957e-05;2.904891e-04;
135;2;3.782578e-05;3.109276e-06;2.242546e-04;
136;0;-6.428713e-37;3.324497e-37;-1.553723e-35;
136;1;3.183196e-37;-4.626258e-37;2.110146e-35;
136;2;-5.973312e-37;6.058299e-37;-2.845098e-35;
137;0;-3.235113e-05;2.161237e-04;-5.255945e-03;
137;1;3.336637e-06;-9.456809e-05;1.838186e-03;
137;2;-1.256923e-05;7.981228e-05;-2.256834e-03;
138;0;2.366358e-23;8.079795e-21;5.231817e-19;
138;1;2.294237e-21;-3.175462e-22;6.996885e-20;
138;2;-2.730849e-20;-3.538871e-20;-1.070288e-18;
139;0;-7.532781e-15;2.127926e-14;2.703786e-13;
139;1;-9.647406e-14;-2.220458e-13;-4.673283e-12;
139;2;-3.886395e-14;-4.381587e-14;-1.049753e-12;
140;0;2.556919e-03;-6.284457e-03;9.939951e-02;
140;1;2.826502e-03;-5.858785e-03;9.551231e-02;
