number;name;x;y;val;
11;2;1.211666e-09;1.623777e-10;6.623885e-09;
12;0;-7.246723e-12;1.824548e-11;-4.391672e-10;
12;1;-5.287853e-12;3.752985e-11;-6.742156e-10;
12;2;-1.905910e-11;6.494962e-11;-1.140526e-09;
13;0;4.261191e-10;-5.042119e-11;6.839414e-09;
13;1;1.726495e-10;-3.006292e-11;2.543281e-09;
13;2;1.303073e-10;1.105546e-11;1.263712e-09;
14;0;-3.686358e-38;-1.772784e-38;-5.971835e-37;
14;1;1.318259e-37;4.661937e-38;1.668187e-36;
14;2;-3.786573e-38;-1.853982e-38;-3.628098e-37;
15;0;3.121715e-52;9.619070e-53;-6.859963e-51;
15;1;-2.186957e-52;-3.597660e-53;6.348307e-51;
15;2;4.573990e-52;9.259937e-53;-1.193288e-50;
16;0;1.402149e-03;4.473171e-03;6.789498e-02;
16;1;1.726762e-03;6.540714e-03;8.549421e-02;
16;2;1.708777e-03;4.818254e-03;7.023658e-02;
17;0;-3.786926e-04;2.898051e-05;-1.203788e-03;
17;1;4.549630e-03;-1.850126e-03;4.838881e-02;
17;2;2.758482e-03;-9.813901e-04;2.497095e-02;
18;0;-5.570115e-49;-1.122497e-48;-1.081653e-47;
18;1;-5.717033e-50;6.508932e-49;4.604403e-48;
18;2;5.232207e-49;1.451999e-49;1.448713e-48;
19;0;6.482624e-07;-1.859654e-06;-2.657901e-05;
19;1;-2.588695e-07;-2.502872e-06;-2.312444e-05;
19;2;3.383826e-07;-5.036074e-06;-8.874890e-05;
20;0;-2.013615e-03;7.113853e-04;-3.073515e-02;
20;1;-2.647561e-03;9.266308e-04;-3.593625e-02;
20;2;-2.066679e-03;1.416972e-03;-4.295338e-02;
21;0;-5.110189e-16;1.132817e-16;-8.792373e-15;
21;1;5.358425e-16;-3.764539e-16;8.414986e-15;
21;2;-5.758976e-16;-3.815097e-16;-1.489742e-14;
22;0;4.344001e-06;6.578210e-06;-2.267416e-04;
22;1;9.231530e-06;5.935923e-06;-2.631439e-04;
22;2;5.977133e-06;5.119615e-06;-1.088150e-04;
23;0;1.873055e-02;2.842243e-02;-2.480078e-01;
23;1;1.050505e-02;1.514297e-02;-1.945907e-01;
23;2;6.504158e-03;2.089766e-02;-1.899030e-01;
24;0;7.812790e-72;2.869313e-72;1.649194e-70;
24;1;3.268469e-72;1.143307e-72;6.089343e-71;
24;2;-5.315480e-72;-1.966663e-72;-1.077781e-70;
25;0;3.072814e-30;1.991256e-29;1.535531e-28;
25;1;-1.992152e-29;-1.505312e-29;-5.715492e-28;
25;2;1.218755e-29;1.088642e-29;4.762367e-28;
26;0;1.858154e-04;5.325043e-04;5.514130e-03;
26;1;-1.255027e-04;-7.636815e-04;-7.288453e-03;
26;2;-9.466452e-05;-7.029425e-04;-6.699997e-03;
27;0;-6.083463e-13;-5.487685e-12;1.256726e-10;
27;1;-7.058736e-13;-3.632502e-12;2.331342e-11;
27;2;-1.133621e-12;-9.273698e-12;1.152067e-10;
28;0;-7.409672e-62;-2.395496e-62;3.385644e-61;
28;1;-4.275950e-61;1.603696e-61;4.380759e-60;
28;2;1.350379e-61;-1.379636e-61;-1.492266e-60;
29;0;-1.926932e-03;-4.099692e-04;-5.143358e-02;
29;1;-1.692646e-03;-1.974386e-04;-3.994916e-02;
29;2;-1.721209e-03;-2.991613e-04;-6.178882e-02;
30;0;-1.082218e-09;1.539017e-10;-1.375248e-08;
30;1;-8.494806e-10;-1.380345e-11;-9.517172e-09;
30;2;-2.026477e-09;3.655971e-10;-2.877644e-08;
31;0;3.360036e-83;2.727114e-83;2.511167e-82;
31;1;4.626041e-83;-1.758928e-82;-2.795038e-81;
31;2;-6.768907e-83;1.412982e-83;1.002436e-81;
32;0;4.303304e-18;-4.535927e-18;2.572533e-17;
32;1;-2.973725e-17;5.645454e-18;-9.748143e-17;
32;2;1.543661e-17;-3.511703e-18;4.630284e-17;
33;0;3.062684e-102;8.506953e-103;5.310654e-101;
33;1;-4.815878e-102;-1.657339e-102;-6.093737e-101;
33;2;8.892124e-103;2.025124e-103;2.920548e-102;
34;0;-4.240445e-101;-2.035682e-100;-1.128913e-99;
34;1;-1.047753e-100;-9.898569e-101;-3.553818e-99;
34;2;8.099577e-101;9.957029e-101;2.471154e-99;
35;0;6.269440e-65;-5.113628e-65;-4.619743e-64;
35;1;7.652065e-66;-7.485601e-66;-1.017777e-64;
35;2;-1.403259e-64;1.137296e-64;1.185033e-63;
36;0;-9.660811e-03;1.828375e-02;-4.601252e-01;
36;1;-1.017059e-03;1.898251e-02;-2.781419e-01;
36;2;-1.065548e-02;2.325385e-02;-4.304009e-01;
37;0;-2.486780e-03;2.562194e-03;7.087690e-02;
37;1;-2.058991e-03;3.268481e-03;7.303808e-02;
37;2;-1.984914e-03;2.463723e-03;6.629766e-02;
38;0;-1.482418e-58;-1.876669e-58;6.436720e-57;
38;1;8.230484e-59;9.768707e-58;-3.383256e-56;
38;2;2.288352e-58;-3.881034e-58;1.727087e-56;
39;0;1.023950e-48;-7.755497e-48;-9.120507e-47;
39;1;5.835218e-47;3.428034e-47;-1.024385e-45;
39;2;-5.385495e-47;-3.150850e-47;1.124044e-45;
40;0;-3.542570e-50;1.345528e-49;-3.565429e-48;
40;1;1.817144e-51;-4.872685e-50;1.539383e-48;
40;2;1.163975e-50;-4.862394e-50;9.490628e-49;
41;0;6.909646e-06;-1.929010e-05;-2.634474e-04;
41;1;2.123495e-05;-6.023420e-05;-9.788507e-04;
41;2;-2.412730e-06;1.093486e-05;1.662047e-04;
42;0;-1.824115e-03;-9.016446e-04;2.037561e-02;
42;1;-2.033355e-03;-9.873527e-04;2.238873e-02;
42;2;-2.397268e-03;-1.474494e-03;4.598189e-02;
43;0;-1.206980e-65;-5.042896e-65;8.823792e-64;
43;1;-8.076683e-66;-1.705554e-65;3.760511e-64;
43;2;2.448090e-66;1.715472e-65;-2.503636e-64;
44;0;8.556031e-58;-1.424678e-57;4.700633e-56;
44;1;-1.520846e-57;2.963359e-58;-3.420523e-56;
44;2;3.938777e-58;3.340164e-58;-5.995001e-57;
45;0;-5.667987e-50;2.461688e-50;2.701775e-48;
45;1;4.244921e-51;2.816262e-51;-2.871710e-49;
45;2;1.084051e-49;-6.365543e-50;-3.065660e-48;
46;0;-3.953557e-03;1.922842e-03;-5.169046e-02;
46;1;-7.500418e-03;3.975703e-03;-3.337750e-02;
46;2;-7.895676e-03;4.663899e-03;-5.034730e-02;
47;0;2.019870e-21;-8.422335e-22;3.610521e-20;
47;1;-2.262907e-21;9.028405e-22;-2.904977e-20;
47;2;3.156481e-21;-1.703311e-21;4.252920e-20;
48;0;-1.601525e-27;2.634104e-27;-5.841342e-26;
48;1;3.565250e-27;-3.050900e-27;9.267556e-26;
48;2;5.665454e-27;-7.308416e-27;1.826457e-25;
49;0;-8.079334e-10;-4.593950e-10;-1.005342e-08;
49;1;-5.173653e-10;-5.489292e-10;-1.153229e-08;
49;2;-7.125535e-10;-5.799441e-10;-1.388427e-08;
50;0;4.000628e-02;3.866590e-02;-2.969057e-01;
50;1;9.751241e-02;9.699731e-02;-2.075805e-01;
50;2;6.766398e-02;3.379149e-02;-3.354789e-01;
51;0;-5.301094e-04;-5.694904e-04;3.769173e-03;
51;1;-6.643885e-04;4.884835e-04;-1.764591e-02;
51;2;-4.689386e-04;7.934630e-04;-3.387368e-02;
52;0;-9.712678e-17;-9.467296e-17;-1.948994e-16;
52;1;4.665655e-16;-4.523324e-17;1.089285e-15;
52;2;-1.101976e-15;4.354581e-16;-3.619223e-15;
53;0;-7.460530e-21;2.908009e-20;6.184546e-19;
53;1;-1.323546e-20;1.785073e-20;4.632081e-19;
53;2;3.423122e-22;-2.372750e-21;-1.197208e-19;
54;0;6.682385e-83;8.880364e-84;1.568984e-81;
54;1;-2.557001e-83;-5.130924e-83;4.777288e-82;
54;2;-1.341659e-82;-2.911942e-83;-3.024443e-81;
55;0;-4.262621e-29;1.113254e-27;-2.646159e-26;
55;1;2.192714e-29;2.846488e-28;-6.288818e-27;
55;2;7.241700e-29;-5.268045e-28;1.143498e-26;
56;0;9.807989e-20;-1.050013e-18;1.111143e-17;
56;1;7.317169e-19;6.196739e-19;-1.495023e-17;
56;2;4.313363e-19;5.649434e-19;-1.812047e-17;
57;0;-1.023034e-90;2.256997e-90;-6.722329e-89;
57;1;2.924961e-90;-5.060289e-91;8.347665e-89;
57;2;-4.448886e-91;-9.793890e-91;-3.767148e-90;
58;0;-3.145517e-37;-5.136550e-38;-7.715751e-37;
58;1;5.745624e-37;9.028971e-38;1.507329e-36;
58;2;9.578210e-38;-2.168723e-38;3.452686e-37;
59;0;-2.808928e-08;5.993122e-08;1.169591e-06;
59;1;4.953927e-09;7.137881e-09;9.137277e-08;
59;2;7.463683e-09;-2.261764e-08;-5.542460e-07;
60;0;3.634018e-23;-1.226892e-22;-8.217478e-21;
60;1;1.031727e-21;3.989887e-21;-1.011452e-19;
60;2;-1.647191e-21;-1.970007e-21;5.904613e-20;
61;0;7.736352e-38;4.464399e-36;-8.504729e-35;
61;1;4.017421e-37;1.785339e-36;-1.964022e-35;
61;2;1.973401e-36;-1.149253e-35;2.358258e-34;
62;0;3.719475e-27;-6.393281e-26;-1.862334e-24;
62;1;8.168109e-26;1.713099e-25;5.885120e-24;
62;2;-7.210380e-27;-4.064514e-26;-1.257488e-24;
63;0;-7.305266e-97;-5.547722e-96;7.455171e-95;
63;1;-2.137847e-96;-1.226851e-95;2.144807e-94;
63;2;3.102638e-96;7.489637e-96;-1.303610e-94;
64;0;-1.601198e-99;8.932868e-100;-3.306328e-98;
64;1;1.052425e-99;-6.262333e-100;2.016122e-98;
64;2;-7.042237e-100;-2.273388e-99;2.184145e-98;
65;0;-2.406506e-26;1.902962e-26;-2.349751e-25;
65;1;-2.394460e-27;-3.920683e-27;-1.688009e-26;
65;2;-2.194211e-27;5.571415e-27;-7.392296e-26;
66;0;6.465543e-94;3.819041e-93;-5.861785e-92;
66;1;5.156520e-94;-2.967351e-94;1.052038e-92;
66;2;-1.445886e-93;-2.090423e-93;-5.349606e-93;
67;0;1.373310e-16;-2.603587e-16;5.164013e-15;
67;1;1.729979e-16;-4.140315e-16;4.970868e-15;
67;2;-1.073395e-16;2.095934e-16;-3.144265e-15;
68;0;1.337796e-07;-4.338049e-09;1.977777e-06;
68;1;8.456867e-08;-1.843390e-08;7.780845e-07;
68;2;-2.551585e-07;-1.513767e-09;-3.579051e-06;
69;0;6.448327e-04;-4.661022e-03;1.009923e-01;
69;1;8.013441e-04;-5.375301e-03;1.133558e-01;
69;2;2.522885e-04;-4.484062e-03;9.858172e-02;
70;0;-1.819260e-06;-3.558504e-06;-5.311967e-05;
70;1;8.422846e-07;-1.998267e-06;-5.116587e-05;
70;2;-1.115718e-06;-2.230568e-06;-7.862293e-05;
71;0;-2.295138e-77;-8.221724e-77;-1.854107e-77;
71;1;-8.653012e-77;-5.678356e-77;-1.319338e-75;
71;2;1.474029e-76;1.724163e-76;2.749683e-75;
72;0;-3.165905e-30;8.168842e-30;1.317275e-28;
72;1;-4.410022e-30;1.297428e-29;1.972300e-28;
72;2;-1.613862e-29;-5.302133e-29;-9.892875e-28;
73;0;1.884613e-19;-8.177028e-19;5.010203e-18;
73;1;6.760328e-19;1.092514e-18;-1.073719e-18;
73;2;-5.213705e-19;3.296657e-19;-8.758637e-18;
74;0;9.318285e-17;1.096353e-16;1.759312e-15;
74;1;-1.713637e-16;-2.326098e-16;-3.697967e-15;
74;2;-1.097754e-16;-1.828106e-16;-3.844279e-15;
75;0;-7.886789e-89;1.813501e-89;-1.501170e-87;
75;1;-2.854821e-89;8.928258e-90;-5.538162e-88;
75;2;4.768127e-89;-1.029382e-89;8.677231e-88;
76;0;1.179414e-102;6.783313e-103;2.605227e-101;
76;1;-1.655606e-102;-9.565066e-103;-3.580910e-101;
76;2;-8.918866e-103;-4.618672e-103;-1.961242e-101;
77;0;-1.104601e-03;-3.345069e-04;-3.138563e-02;
77;1;-6.659056e-04;-1.112141e-04;-5.108340e-02;
77;2;-7.024550e-04;-8.239211e-05;-5.194528e-02;
78;0;-3.529465e-47;-6.386559e-46;1.393837e-44;
78;1;-1.591725e-48;4.788817e-46;-8.901452e-45;
78;2;1.149109e-47;-6.420762e-46;1.295820e-44;
79;0;-3.263434e-09;1.856488e-09;-6.361393e-08;
79;1;7.882721e-09;-8.774489e-09;3.350714e-07;
79;2;1.104640e-08;-5.821716e-09;2.651525e-07;
80;0;-1.433802e-04;-8.322046e-05;3.447717e-03;
80;1;6.665070e-04;1.907755e-04;-1.462875e-02;
80;2;5.899348e-04;2.596416e-04;-1.322351e-02;
81;0;2.237407e-105;2.507575e-105;-2.481033e-103;
81;1;-2.530434e-104;2.519445e-105;1.107613e-102;
81;2;4.602138e-105;-8.993604e-105;-2.655696e-103;
82;0;-5.687095e-64;3.526561e-64;-4.043887e-63;
82;1;2.711694e-63;-2.732675e-63;8.335122e-62;
82;2;-4.776231e-63;6.865187e-63;-1.947743e-61;
83;0;-5.181890e-27;1.307634e-26;4.169224e-25;
83;1;-5.664958e-27;-2.420188e-26;-4.095685e-25;
83;2;-3.390793e-26;1.848482e-26;7.572859e-25;
84;0;7.837829e-06;1.234576e-05;1.777922e-04;
84;1;1.704446e-05;2.390072e-05;3.270169e-04;
84;2;1.647684e-05;9.884047e-06;2.039164e-04;
85;0;-3.130253e-68;-1.557740e-68;8.721305e-67;
85;1;-1.502943e-67;-9.998650e-67;1.786579e-65;
85;2;8.683048e-68;9.045429e-67;-1.691054e-65;
86;0;-1.356371e-06;8.337417e-07;-2.335176e-05;
86;1;-4.862529e-07;4.751832e-07;-6.984311e-06;
86;2;-1.310363e-06;7.110095e-07;-2.144058e-05;
87;0;-8.442689e-52;7.553283e-51;2.111161e-49;
87;1;2.034563e-50;3.151681e-50;-2.782189e-48;
87;2;2.274588e-50;-3.895918e-50;1.985829e-48;
88;0;1.498167e-12;-8.715503e-13;-2.140104e-11;
88;1;9.045026e-13;1.017137e-13;-9.172641e-12;
88;2;-1.328528e-13;5.517230e-13;9.466563e-12;
89;0;-5.996896e-53;-2.334802e-53;1.612706e-51;
89;1;3.621720e-52;7.842610e-52;-1.629535e-50;
89;2;-1.040208e-52;-1.660162e-52;4.223451e-51;
90;0;3.661110e-31;2.915331e-31;5.778252e-30;
90;1;-1.019271e-30;-1.660786e-30;-3.146322e-29;
90;2;4.583586e-31;3.714965e-31;7.745571e-30;
91;0;1.268626e-06;-2.464462e-07;-3.221811e-05;
91;1;3.046379e-06;4.108187e-07;-7.439466e-05;
91;2;2.369934e-07;3.830885e-07;-6.377054e-06;
92;0;1.220281e-35;-8.267307e-35;3.040359e-34;
92;1;-6.637375e-36;1.264383e-34;-4.184214e-34;
92;2;-2.034107e-36;6.544773e-35;-2.142227e-34;
93;0;1.312084e-26;8.127036e-26;-1.954196e-24;
93;1;2.800785e-26;1.249532e-25;-2.801370e-24;
93;2;-1.993904e-25;-3.505921e-25;1.020671e-23;
94;0;2.259801e-74;5.379630e-74;-7.651979e-73;
94;1;2.405803e-74;2.231305e-73;-5.358512e-72;
94;2;-3.038937e-74;-1.161612e-73;2.477897e-72;
95;0;-7.449141e-77;3.383626e-77;2.275555e-75;
95;1;2.713460e-76;-1.012290e-76;-7.679322e-75;
95;2;-6.605908e-77;5.112585e-77;1.999773e-75;
96;0;5.120835e-10;1.613858e-10;-5.071964e-09;
96;1;2.826835e-10;-1.906547e-10;-1.191489e-08;
96;2;4.019524e-10;-1.815479e-10;-1.439887e-08;
97;0;1.574879e-17;1.609657e-18;-1.044266e-16;
97;1;8.315324e-18;-1.199336e-18;-8.801085e-17;
97;2;-8.183372e-18;2.697426e-18;9.776340e-17;
98;0;4.377513e-11;-1.694944e-11;-3.332397e-10;
98;1;2.952525e-10;-1.635145e-10;-2.982247e-09;
98;2;-2.342703e-11;-6.845701e-13;-1.693591e-10;
99;0;1.746913e-21;-3.782720e-22;-4.434077e-20;
99;1;4.471760e-22;-3.588663e-22;-2.860490e-21;
99;2;3.665623e-21;2.401525e-21;-6.999364e-20;
100;0;6.163585e-65;-7.818826e-65;2.221514e-63;
100;1;-4.641097e-65;6.484936e-65;-1.442063e-63;
100;2;5.355086e-65;-7.436428e-65;1.570069e-63;
101;0;-3.365471e-19;-1.529827e-17;-2.268065e-16;
101;1;-3.686782e-18;-9.260998e-18;-8.876102e-17;
101;2;-3.019258e-18;4.946219e-18;8.141250e-17;
102;0;2.214625e-32;1.686709e-32;-5.393711e-31;
102;1;3.365811e-33;1.240942e-33;-1.269763e-31;
102;2;-1.029400e-32;-1.006080e-32;2.765957e-31;
103;0;3.431469e-45;-4.104691e-44;6.074072e-43;
103;1;4.799065e-44;-1.829752e-43;4.731563e-42;
103;2;-1.457063e-44;6.204032e-44;-1.703436e-42;
104;0;-2.407249e-04;1.462391e-04;-7.228142e-04;
104;1;-2.926142e-04;-1.131412e-04;-4.377828e-03;
104;2;-3.003598e-04;-2.162815e-04;-3.944805e-03;
105;0;-7.331364e-59;2.651294e-58;-4.973562e-57;
105;1;6.092669e-59;-2.824069e-58;6.228759e-57;
105;2;1.333615e-58;-4.332090e-58;8.141172e-57;
106;0;1.223148e-70;-9.338487e-71;3.631500e-69;
106;1;-5.847465e-70;2.453686e-70;-1.359485e-68;
106;2;1.002670e-71;-2.533531e-70;7.400477e-69;
107;0;-2.503646e-09;-3.253042e-09;-5.294067e-08;
107;1;8.753475e-09;5.313610e-09;1.105145e-07;
107;2;6.744897e-09;6.614485e-09;1.119867e-07;
108;0;-2.260036e-09;7.064824e-09;-9.326071e-08;
108;1;2.528065e-10;-1.031270e-09;1.498338e-08;
108;2;-1.880620e-09;5.177896e-09;-5.914977e-08;
109;0;6.244727e-78;-5.822248e-77;1.171390e-75;
109;1;-3.448540e-78;1.046330e-77;-1.840152e-76;
109;2;-4.454500e-78;2.132548e-77;-4.289335e-76;
110;0;1.449964e-09;-1.027222e-10;2.253886e-08;
110;1;1.209884e-09;-4.782874e-10;1.572889e-08;
110;2;-2.288418e-09;1.506475e-11;-3.657059e-08;
111;0;4.846379e-41;-4.276784e-41;-9.965090e-40;
111;1;-1.412170e-41;1.004802e-41;2.067870e-40;
111;2;-2.546484e-41;1.732988e-41;5.213275e-40;
112;0;2.414137e-40;7.340830e-40;1.075569e-38;
112;1;-2.750428e-40;-8.076847e-40;-1.016551e-38;
112;2;-3.016804e-40;-8.218556e-40;-1.482778e-38;
113;0;5.363196e-35;-4.167357e-34;1.093808e-32;
113;1;-3.094738e-35;3.544660e-34;-1.032878e-32;
113;2;6.357907e-35;-5.229673e-34;1.257961e-32;
114;0;-1.468095e-51;-1.696137e-51;5.017597e-50;
114;1;2.533737e-51;3.749825e-51;-1.006830e-49;
114;2;9.135607e-52;1.955062e-51;-3.937884e-50;
115;0;1.377038e-06;2.305190e-06;-6.312256e-05;
115;1;4.578630e-06;5.365313e-06;-1.492605e-04;
115;2;-3.390905e-06;-2.629310e-06;7.661789e-05;
116;0;8.072303e-29;-6.449924e-28;-2.386224e-27;
116;1;9.884680e-28;7.744796e-28;-2.278579e-26;
116;2;7.430162e-29;7.478642e-29;-3.225465e-27;
117;0;-4.765817e-38;2.513874e-38;-1.062565e-36;
117;1;4.207035e-39;1.040835e-38;3.347450e-37;
117;2;1.529014e-38;-5.992944e-39;3.804118e-37;
118;0;-2.049447e-08;-7.614190e-09;-8.424012e-08;
118;1;-8.818260e-08;6.065341e-09;-1.460000e-06;
118;2;-4.223543e-08;3.888009e-09;-7.358829e-07;
119;0;4.427597e-49;-2.998621e-48;6.244914e-47;
119;1;-2.679767e-47;-4.215970e-47;1.052235e-45;
119;2;1.379020e-47;1.755283e-47;-4.354501e-46;
120;0;8.860454e-35;8.452811e-35;-4.115082e-33;
120;1;2.158360e-35;6.752683e-35;-1.201102e-34;
120;2;-3.999866e-35;-8.210456e-35;1.540800e-33;
121;0;-4.356476e-04;-4.276757e-04;-2.220817e-02;
121;1;-4.276253e-04;-2.128428e-04;-1.971477e-02;
121;2;-4.202731e-04;-2.437796e-04;-2.164235e-02;
122;0;2.589147e-04;-2.083693e-04;-5.780235e-03;
122;1;1.077310e-04;-1.449042e-04;-3.600623e-03;
122;2;-2.949843e-05;-1.749454e-05;-2.460030e-04;
123;0;-5.910550e-19;5.602574e-19;2.048406e-17;
123;1;-1.684245e-18;3.296656e-19;1.528177e-17;
123;2;-8.611635e-20;1.549918e-20;-1.155573e-18;
124;0;7.913854e-68;-1.944859e-68;-4.132968e-67;
124;1;-8.203188e-67;-3.948723e-67;1.890952e-65;
124;2;3.308301e-67;1.242232e-67;-7.181798e-66;
125;0;-1.062020e-41;9.001746e-42;-3.613084e-42;
125;1;-9.740328e-42;8.010944e-42;6.076623e-41;
125;2;1.033114e-41;-5.736980e-42;8.423139e-42;
126;0;1.028972e-03;-5.169556e-03;1.006134e-01;
126;1;9.577636e-04;-4.195745e-03;7.745525e-02;
126;2;3.283991e-04;-3.796595e-03;7.276572e-02;
127;0;3.311063e-12;-4.030306e-12;-1.193597e-10;
127;1;5.863987e-12;-6.053994e-12;-1.786689e-10;
127;2;9.321420e-13;-2.085520e-12;-3.658111e-11;
128;0;2.065224e-66;-1.225259e-65;-1.626543e-64;
128;1;-7.200721e-66;1.900351e-65;2.907204e-64;
128;2;3.097328e-67;-4.002315e-66;-4.656129e-65;
129;0;-4.490932e-03;-5.302455e-03;1.650270e-01;
129;1;-2.442229e-03;-3.507089e-03;8.666842e-02;
129;2;-1.043463e-03;-2.739637e-04;-2.275913e-03;
130;0;2.120127e-58;4.076770e-59;7.220288e-58;
130;1;-1.243610e-58;-2.225751e-59;-4.105935e-58;
130;2;-3.153710e-58;-6.513411e-59;-1.053631e-57;
131;0;-2.263561e-16;-2.125460e-15;-3.176684e-14;
131;1;6.897128e-16;-2.593010e-15;-4.321984e-14;
131;2;3.575702e-16;6.064504e-16;4.643138e-15;
132;0;2.760031e-03;-5.716400e-03;9.604200e-02;
132;1;1.074283e-03;-5.233191e-03;8.191219e-02;
132;2;9.272274e-04;-5.262658e-03;8.456767e-02;
133;0;1.966720e-07;1.813558e-07;1.958158e-06;
133;1;-1.061112e-06;1.734666e-07;-1.389832e-05;
133;2;5.051451e-07;-1.560532e-07;8.887283e-06;
134;0;-1.787372e-06;1.061648e-06;-3.083201e-05;
134;1;-1.525580e-06;8.839147e-08;-1.847002e-05;
134;2;-1.151193e-06;1.055242e-06;-2.233960e-05;
135;0;2.861840e-05;-2.148530e-05;2.516003e-04;
135;1;2.908600e-05;-1.722504e-05;2.905745e-04;
135;2;3.783556e-05;3.112488e-06;2.243078e-04;
136;0;-6.428445e-37;3.333780e-37;-1.557563e-35;
136;1;3.231261e-37;-4.637724e-37;2.118551e-35;
136;2;-6.069765e-37;6.076417e-37;-2.859402e-35;
137;0;-3.236842e-05;2.163217e-04;-5.260484e-03;
137;1;3.339145e-06;-9.464465e-05;1.839521e-03;
137;2;-1.257800e-05;7.993018e-05;-2.259904e-03;
138;0;8.957151e-24;8.173004e-21;5.283301e-19;
138;1;2.389736e-21;-2.821890e-22;7.166669e-20;
138;2;-2.756086e-20;-3.560887e-20;-1.076411e-18;
139;0;-7.524107e-15;2.155509e-14;2.768026e-13;
139;1;-9.734735e-14;-2.240958e-13;-4.717850e-12;
139;2;-3.916725e-14;-4.401319e-14;-1.055332e-12;
140;0;2.557195e-03;-6.284677e-03;9.940688e-02;
140;1;2.826724e-03;-5.858974e-03;9.551856e-02;
140;2;8.776373e-04;-5.163954e-03;8.474717e-02;
141;0;5.348030e-08;1.559786e-07;-3.502264e-06;
141;1;2.780112e-07;-2.631807e-07;8.269297e-06;
141;2;2.809662e-07;-1.756743e-07;7.060067e-06;
142;0;-1.531382e-33;1.741468e-33;4.580979e-32;
142;1;3.128007e-33;-3.601639e-33;-9.361677e-32;
142;2;6.508364e-36;-1.202474e-34;-3.011693e-33;
143;0;-4.010009e-39;-2.898624e-39;-1.023756e-37;
143;1;8.112225e-39;5.883401e-39;2.242838e-37;
143;2;-3.486047e-39;1.561199e-40;-1.331555e-38;
144;0;6.024857e-73;-3.560385e-73;1.015398e-71;
144;1;-8.857015e-73;2.435778e-73;-4.848961e-72;
144;2;7.755081e-73;-5.328646e-73;1.825960e-71;
145;0;5.378864e-59;-3.000572e-58;6.716566e-57;
145;1;-3.113587e-58;6.677468e-58;-1.424739e-56;
145;2;4.767595e-58;-1.216193e-57;2.471126e-56;
146;0;-3.174978e-105;-6.824095e-106;-1.531416e-104;
146;1;5.943343e-106;1.243319e-106;4.913784e-105;
146;2;5.876987e-105;1.318277e-105;2.651675e-104;
147;0;7.411086e-16;-1.405701e-15;4.524148e-15;
147;1;-4.361837e-16;1.133421e-15;-3.670762e-15;
147;2;-1.729155e-16;4.052863e-16;-1.077586e-15;
148;0;-1.278640e-03;4.316707e-03;7.019014e-02;
148;1;-9.203949e-04;3.504349e-03;5.866415e-02;
148;2;-1.601582e-03;3.140431e-03;6.630151e-02;
149;0;-7.743175e-89;-2.858719e-89;-3.326668e-88;
149;1;-8.737949e-88;-3.718362e-89;-1.712143e-86;
149;2;3.865919e-88;-1.478178e-89;8.135890e-87;
150;0;3.811643e-10;-2.922863e-10;8.223373e-09;
150;1;-4.456707e-10;5.274570e-10;-1.114782e-08;
150;2;4.927973e-10;-2.691557e-10;5.596758e-09;
151;0;-1.374886e-11;-4.035973e-11;-6.484869e-10;
151;1;-5.461109e-12;-3.389684e-11;-7.333348e-10;
151;2;-1.491505e-11;-2.851635e-11;-4.762227e-10;
152;0;-8.287519e-47;5.284324e-47;-3.284452e-46;
